# source, target, weight, time
44,66,1,1270119316
44,25,1,1270119316
44,28,1,1270122218
44,42,1,1270125552
44,28,1,1270555731
44,65,1,1270561217
44,65,1,1270562347
44,65,1,1270637440
44,29,1,1270639667
44,31,1,1270716620
44,68,1,1270716651
44,63,1,1270716707
44,116,1,1270716745
44,26,1,1270716793
44,49,1,1270716821
44,114,1,1270716862
44,67,1,1270716900
44,52,1,1270716933
44,49,1,1270717667
44,52,1,1270726226
44,0,1,1270733461
44,0,1,1270733716
44,41,1,1270801555
44,65,1,1270802244
44,42,1,1270808074
44,79,1,1271156125
44,25,1,1271156125
44,65,1,1271156125
44,65,1,1271156464
44,111,1,1271243114
44,76,1,1271243197
44,23,1,1271318694
44,13,1,1271333416
44,62,1,1271338803
44,42,1,1271412730
44,28,1,1271661494
44,28,1,1271661696
44,59,1,1271672993
44,28,1,1271685918
44,65,1,1271767628
44,23,1,1271837363
44,25,1,1271844718
44,23,1,1271844718
44,42,1,1272029165
44,59,1,1272270561
44,65,1,1272354143
44,65,1,1272357042
44,65,1,1272360500
44,62,1,1272367367
44,41,1,1272375041
44,59,1,1272441124
44,62,1,1272636450
44,42,1,1272972181
44,65,1,1273046169
44,62,1,1273053801
44,59,1,1273155566
44,62,1,1273233500
44,29,1,1273481817
44,23,1,1273482799
44,23,1,1273483084
44,23,1,1273491165
44,42,1,1273496361
44,31,1,1273497756
44,85,1,1273497787
44,68,1,1273497817
44,4,1,1273497846
44,63,1,1273497872
44,19,1,1273497974
44,26,1,1273498020
44,67,1,1273498048
44,52,1,1273498076
44,67,1,1273498264
44,52,1,1273499056
44,76,1,1273565753
44,76,1,1273586697
44,111,1,1273663019
44,111,1,1273736086
44,62,1,1273737727
44,13,1,1273751737
44,20,1,1273840252
44,21,1,1274080671
44,92,1,1274080671
44,102,1,1274080671
44,30,1,1274080671
44,6,1,1274080671
44,9,1,1274080671
44,93,1,1274080671
44,9,1,1274081914
44,92,1,1274082028
44,62,1,1274093999
44,9,1,1274095151
44,42,1,1274095330
44,28,1,1274167792
44,20,1,1274173673
44,25,1,1274269092
44,23,1,1274269092
44,29,1,1274345246
44,22,1,1274944492
44,42,1,1275052762
44,42,1,1275052774
44,29,1,1275998665
44,31,1,1276005192
44,85,1,1276005233
44,68,1,1276005284
44,4,1,1276005311
44,63,1,1276005348
44,26,1,1276005379
44,67,1,1276005415
44,52,1,1276005446
44,79,1,1276081807
44,76,1,1276084396
44,111,1,1276084441
44,65,1,1276163592
44,13,1,1276170371
44,26,1,1276172376
44,42,1,1276178927
44,21,1,1277709507
44,9,1,1277710055
44,9,1,1277710115
44,42,1,1277799058
44,42,1,1277799956
44,42,1,1277799983
44,22,1,1277806248
44,36,1,1277822172
44,25,1,1277895371
44,23,1,1277895371
44,42,1,1278058753
44,23,1,1278060043
44,62,1,1278067476
44,21,1,1278313572
44,76,1,1278410384
44,111,1,1278588071
44,29,1,1278664354
44,42,1,1278679688
44,31,1,1278679899
44,85,1,1278679962
44,75,1,1278680030
44,26,1,1278680067
44,114,1,1278680096
44,67,1,1278680129
44,52,1,1278680158
44,26,1,1278686435
44,111,1,1278925471
44,13,1,1279097770
44,79,1,1279193173
44,85,1,1279194040
44,65,1,1279197330
44,23,1,1279198802
44,42,1,1279267506
44,25,1,1279525130
44,25,1,1279526074
44,25,1,1279546546
44,23,1,1279546546
44,79,1,1279703965
44,79,1,1279787193
44,25,1,1279787193
44,65,1,1279787193
44,42,1,1279805304
44,65,1,1279893284
44,25,1,1279893284
44,59,1,1280318449
44,43,1,1280324245
44,42,1,1280753685
44,50,1,1280831566
44,111,1,1281085828
44,29,1,1281337289
44,22,1,1281355820
44,13,1,1281430484
44,25,1,1281430521
44,23,1,1281430521
44,29,1,1281434682
44,31,1,1281444277
44,85,1,1281444313
44,68,1,1281444348
44,4,1,1281444379
44,99,1,1281444407
44,116,1,1281444448
44,14,1,1281444486
44,49,1,1281444524
44,114,1,1281444564
44,67,1,1281444603
44,52,1,1281444635
44,49,1,1281444935
44,97,1,1281512804
44,62,1,1281518664
44,14,1,1281522361
44,28,1,1281604722
44,82,1,1281705674
44,31,1,1282035423
44,41,1,1282050232
44,25,1,1282131065
44,23,1,1282131065
44,28,1,1282312898
44,24,1,1282657140
44,42,1,1282906368
44,79,1,1282917301
44,42,1,1282919481
44,42,1,1283151329
44,42,1,1283151366
44,29,1,1284363245
44,21,1,1284363276
44,62,1,1284366121
44,22,1,1284366291
44,42,1,1284366306
44,42,1,1284366390
44,62,1,1284370215
44,38,1,1284452169
44,76,1,1284456750
44,38,1,1284460167
44,111,1,1284465400
44,31,1,1284538389
44,85,1,1284538428
44,116,1,1284538479
44,114,1,1284538522
44,67,1,1284538562
44,52,1,1284538589
44,114,1,1284542484
44,47,1,1284629785
44,28,1,1284646466
44,13,1,1284647806
44,65,1,1284730857
44,79,1,1284979476
44,65,1,1284979476
44,2,1,1284979538
44,23,1,1284985981
44,25,1,1284985981
44,23,1,1284985981
44,25,1,1284985981
44,23,1,1284985981
44,25,1,1284985981
44,25,1,1284985981
44,23,1,1284985981
44,82,1,1285059987
44,79,1,1285066463
44,65,1,1285066463
44,28,1,1285077081
44,97,1,1285077732
44,42,1,1285316665
44,42,1,1285316874
44,114,1,1285320215
44,89,1,1285328199
44,25,1,1285328199
44,41,1,1285572267
44,25,1,1285596469
45,20,1,1262588989
45,0,1,1262589421
45,0,1,1262601089
45,0,1,1262615645
45,0,1,1262678621
45,57,1,1262948244
45,44,1,1263194172
45,36,1,1263200356
45,35,1,1263200356
45,57,1,1263220216
45,28,1,1263455069
45,36,1,1263824229
45,28,1,1263974340
45,22,1,1263974873
45,97,1,1264417005
45,100,1,1264752076
45,106,1,1264752147
45,114,1,1264752147
45,69,1,1264752147
45,0,1,1264752147
45,46,1,1264752147
45,29,1,1264752147
45,52,1,1264752147
45,97,1,1264752147
45,17,1,1264752147
45,55,1,1264752147
45,49,1,1264752147
45,56,1,1264752147
45,74,1,1264752147
45,70,1,1264752147
45,41,1,1264752147
45,102,1,1264752147
45,7,1,1264752147
45,94,1,1264752147
45,83,1,1264752147
45,30,1,1264752147
45,34,1,1264752147
45,96,1,1264752147
45,86,1,1264752147
45,26,1,1264752147
45,118,1,1264752147
45,122,1,1264752147
45,42,1,1264752147
45,60,1,1264752147
45,108,1,1264752147
45,92,1,1264752147
45,24,1,1264752147
45,84,1,1264752147
45,43,1,1264752147
45,123,1,1264752147
45,21,1,1264752147
45,58,1,1264752147
45,124,1,1264752147
45,101,1,1264752147
45,51,1,1264752147
45,80,1,1264752147
45,38,1,1264752147
45,31,1,1264752147
45,57,1,1264752147
45,68,1,1264752147
45,125,1,1264752147
45,82,1,1264752147
45,126,1,1264752147
45,95,1,1264752147
45,71,1,1264752147
45,35,1,1264752147
45,36,1,1264752147
45,8,1,1264752147
45,91,1,1264752147
45,127,1,1264752147
45,107,1,1264752147
45,23,1,1264752147
45,105,1,1264752147
45,109,1,1264752147
45,48,1,1264752147
45,40,1,1264752147
45,63,1,1264752147
45,76,1,1264752147
45,13,1,1264752147
45,117,1,1264752147
45,128,1,1264752147
45,72,1,1264752147
45,99,1,1264752147
45,129,1,1264752147
45,100,1,1264752150
45,26,1,1264752150
45,92,1,1264752150
45,0,1,1265018329
45,20,1,1265111246
45,97,1,1265265280
45,1,1,1265265365
45,5,1,1265265368
45,111,1,1265265372
45,20,1,1265265375
45,22,1,1265279097
45,57,1,1265288947
45,92,1,1265629793
45,92,1,1265630045
45,57,1,1265885828
45,22,1,1265981886
45,32,1,1266240408
45,104,1,1266494389
45,0,1,1266579805
45,69,1,1268120118
45,29,1,1268120118
45,55,1,1268120118
45,49,1,1268120118
45,38,1,1268120118
45,106,1,1268120118
45,114,1,1268120118
45,0,1,1268120118
45,86,1,1268120118
45,26,1,1268120118
45,118,1,1268120118
45,122,1,1268120118
45,42,1,1268120118
45,46,1,1268120118
45,60,1,1268120118
45,92,1,1268120118
45,24,1,1268120118
45,84,1,1268120118
45,52,1,1268120118
45,43,1,1268120118
45,123,1,1268120118
45,21,1,1268120118
45,58,1,1268120118
45,124,1,1268120118
45,101,1,1268120118
45,51,1,1268120118
45,80,1,1268120118
45,97,1,1268120118
45,17,1,1268120118
45,31,1,1268120118
45,57,1,1268120118
45,56,1,1268120118
45,68,1,1268120118
45,74,1,1268120118
45,125,1,1268120118
45,82,1,1268120118
45,93,1,1268144682
45,9,1,1268144687
45,57,1,1268210332
45,49,1,1268311941
45,34,1,1268998977
45,22,1,1269250385
45,97,1,1270191814
45,22,1,1270194652
45,22,1,1270194825
45,28,1,1270194965
45,57,1,1270195029
45,97,1,1270195213
45,22,1,1270197312
45,28,1,1270727758
45,22,1,1270727758
45,22,1,1271252322
45,33,1,1272439903
45,20,1,1273843506
45,22,1,1274077978
45,97,1,1274175375
45,22,1,1274447445
45,111,1,1277719873
45,5,1,1277720117
45,20,1,1277720208
45,50,1,1277899054
45,28,1,1279628996
45,17,1,1280750326
45,22,1,1281336179
45,22,1,1281450627
45,32,1,1281519908
45,82,1,1282556839
45,22,1,1283257670
45,33,1,1283419329
45,97,1,1283849304
45,57,1,1284100010
45,57,1,1285146381
45,32,1,1285161367
45,1,1,1285669669
45,22,1,1285846748
46,47,1,1262589167
46,47,1,1262589200
46,49,1,1262594365
46,20,1,1262602768
46,47,1,1262694317
46,47,1,1262698158
46,17,1,1262699662
46,49,1,1262701046
46,1,1,1262770410
46,67,1,1262771279
46,67,1,1262778155
46,26,1,1262779048
46,49,1,1262781444
46,49,1,1262782171
46,67,1,1262957324
46,44,1,1262962500
46,89,1,1263210223
46,47,1,1263213712
46,54,1,1263214587
46,49,1,1263214703
46,49,1,1263216137
46,49,1,1263286628
46,67,1,1263289321
46,67,1,1263289386
46,49,1,1263289845
46,69,1,1263297223
46,47,1,1263297253
46,49,1,1263308211
46,36,1,1263377529
46,49,1,1263378509
46,67,1,1263380373
46,47,1,1263382374
46,49,1,1263382579
46,49,1,1263385843
46,20,1,1263385895
46,49,1,1263389452
46,67,1,1263393005
46,49,1,1263479838
46,67,1,1263546496
46,47,1,1263974402
46,29,1,1263975869
46,12,1,1263975870
46,67,1,1263977917
46,49,1,1263996132
46,39,1,1263996595
46,12,1,1263996595
46,74,1,1263996595
46,49,1,1263999513
46,47,1,1264002703
46,39,1,1264062237
46,80,1,1264087563
46,26,1,1264087563
46,80,1,1264151583
46,26,1,1264156352
46,80,1,1264158831
46,26,1,1264158831
46,17,1,1264163106
46,54,1,1264163106
46,49,1,1264165048
46,47,1,1264167290
46,67,1,1264410777
46,74,1,1264412796
46,67,1,1264414022
46,67,1,1264415570
46,67,1,1264416662
46,47,1,1264427131
46,80,1,1264428239
46,80,1,1264428800
46,47,1,1264428858
46,84,1,1264428858
46,67,1,1264428858
46,80,1,1264429368
46,49,1,1264430033
46,49,1,1264431041
46,49,1,1264431470
46,49,1,1264432785
46,54,1,1264495397
46,89,1,1264507210
46,67,1,1264507210
46,49,1,1264511555
46,29,1,1264512771
46,49,1,1264513927
46,67,1,1264514673
46,12,1,1264588373
46,12,1,1264590827
46,49,1,1264597213
46,26,1,1264599140
46,80,1,1264599140
46,84,1,1264605938
46,80,1,1264666839
46,67,1,1264676909
46,67,1,1264682224
46,47,1,1264683749
46,67,1,1264684440
46,45,1,1264753076
46,88,1,1264753139
46,111,1,1264753148
46,47,1,1264767068
46,84,1,1264769537
46,67,1,1264775715
46,89,1,1264775715
46,26,1,1265012747
46,26,1,1265016586
46,68,1,1265024777
46,80,1,1265098746
46,52,1,1265099174
46,49,1,1265099391
46,12,1,1265100306
46,67,1,1265102201
46,17,1,1265106658
46,80,1,1265106658
46,26,1,1265106658
46,54,1,1265111043
46,47,1,1265117120
46,80,1,1265117524
46,67,1,1265122858
46,47,1,1265189695
46,80,1,1265191949
46,49,1,1265196350
46,55,1,1265290578
46,55,1,1265290608
46,80,1,1265290966
46,47,1,1265291310
46,84,1,1265291310
46,49,1,1265294172
46,67,1,1265295242
46,93,1,1265359671
46,20,1,1265361877
46,49,1,1265362835
46,20,1,1265362973
46,49,1,1265367977
46,49,1,1265367978
46,49,1,1265368446
46,49,1,1265369274
46,47,1,1265373310
46,47,1,1265703420
46,67,1,1265706390
46,17,1,1265710689
46,47,1,1265724604
46,12,1,1265724961
46,12,1,1265789085
46,20,1,1265790596
46,49,1,1265790687
46,67,1,1265805507
46,67,1,1265806996
46,54,1,1265813749
46,54,1,1265889812
46,17,1,1265889812
46,12,1,1265897540
46,12,1,1265899785
46,80,1,1265961782
46,12,1,1265961796
46,64,1,1265968507
46,67,1,1265980656
46,64,1,1265984132
46,54,1,1266237050
46,67,1,1266243567
46,47,1,1266245302
46,17,1,1266245914
46,26,1,1266320893
46,26,1,1266320920
46,17,1,1266328222
46,12,1,1266328222
46,26,1,1266328222
46,80,1,1266328222
46,68,1,1266333455
46,49,1,1266394803
46,54,1,1266398479
46,12,1,1266401266
46,92,1,1266401266
46,100,1,1266401266
46,26,1,1266401266
46,49,1,1266402605
46,67,1,1266407219
46,67,1,1266489171
46,0,1,1266579270
46,12,1,1266592784
46,68,1,1266829964
46,67,1,1266844085
46,49,1,1266921631
46,55,1,1266928335
46,47,1,1266936688
46,18,1,1267005752
46,54,1,1267005752
46,18,1,1267005763
46,54,1,1267005763
46,17,1,1267017494
46,47,1,1267023531
46,49,1,1267024449
46,49,1,1267024454
46,49,1,1267026806
46,49,1,1267085285
46,47,1,1267091801
46,49,1,1267101808
46,29,1,1267172626
46,67,1,1267175905
46,17,1,1267178731
46,51,1,1267183654
46,47,1,1267191323
46,85,1,1267191323
46,67,1,1267191323
46,84,1,1267191323
46,29,1,1267459243
46,47,1,1267518861
46,47,1,1267530717
46,47,1,1267530743
46,47,1,1267530745
46,54,1,1267535046
46,47,1,1267538807
46,49,1,1267604285
46,93,1,1267604325
46,49,1,1267606774
46,49,1,1267621880
46,67,1,1267623760
46,47,1,1267690533
46,17,1,1267699605
46,54,1,1267699605
46,26,1,1267699605
46,80,1,1267699605
46,54,1,1267776376
46,26,1,1267778313
46,80,1,1267778313
46,49,1,1267793172
46,47,1,1268038332
46,67,1,1268039060
46,47,1,1268045279
46,29,1,1268045281
46,47,1,1268053724
46,49,1,1268122206
46,45,1,1268122207
46,58,1,1268125795
46,47,1,1268139546
46,49,1,1268143792
46,49,1,1268148278
46,47,1,1268148299
46,47,1,1268148303
46,47,1,1268148312
46,47,1,1268148316
46,80,1,1268148698
46,26,1,1268148698
46,67,1,1268148698
46,2,1,1268208524
46,49,1,1268213620
46,49,1,1268215763
46,49,1,1268218414
46,49,1,1268219932
46,84,1,1268228389
46,49,1,1268296549
46,47,1,1268297217
46,67,1,1268297818
46,67,1,1268297833
46,49,1,1268299737
46,49,1,1268300373
46,47,1,1268301124
46,47,1,1268308137
46,20,1,1268309629
46,54,1,1268316241
46,20,1,1268317960
46,49,1,1268318058
46,67,1,1268318058
46,80,1,1268318058
46,26,1,1268318058
46,49,1,1268318912
46,80,1,1268319084
46,26,1,1268319084
46,67,1,1268319084
46,49,1,1268319084
46,80,1,1268382791
46,47,1,1268386668
46,47,1,1268402908
46,49,1,1268405081
46,67,1,1268405242
46,49,1,1268405269
46,67,1,1268406543
46,80,1,1268640665
46,49,1,1268646099
46,69,1,1268649455
46,47,1,1268653990
46,49,1,1268661006
46,67,1,1268661006
46,80,1,1268661006
46,49,1,1268727002
46,49,1,1268748389
46,84,1,1268753449
46,84,1,1268824851
46,47,1,1268829608
46,67,1,1268836993
46,35,1,1268905121
46,80,1,1268905987
46,55,1,1268911495
46,35,1,1268917777
46,84,1,1268920336
46,49,1,1268920346
46,35,1,1268921832
46,49,1,1268923027
46,37,1,1268923899
46,49,1,1268923965
46,47,1,1268925424
46,35,1,1268987568
46,34,1,1268989136
46,20,1,1268989162
46,47,1,1268990246
46,20,1,1268990990
46,20,1,1268991266
46,52,1,1268998266
46,47,1,1268998266
46,49,1,1269007259
46,47,1,1269258839
46,78,1,1269331797
46,49,1,1269332059
46,80,1,1269332059
46,80,1,1269347310
46,26,1,1269347310
46,67,1,1269347310
46,80,1,1269354115
46,39,1,1269354602
46,49,1,1269418128
46,49,1,1269419129
46,26,1,1269421986
46,83,1,1269432789
46,12,1,1269437189
46,39,1,1269437189
46,83,1,1269441629
46,49,1,1269513293
46,49,1,1269513801
46,84,1,1269516422
46,35,1,1269527287
46,20,1,1269589589
46,80,1,1269595492
46,67,1,1269595512
46,52,1,1269605026
46,52,1,1269606415
46,52,1,1269606476
46,49,1,1269850076
46,100,1,1269855506
46,67,1,1269858521
46,17,1,1269859491
46,47,1,1269864765
46,80,1,1269866120
46,47,1,1269874464
46,49,1,1269875390
46,16,1,1269875390
46,39,1,1269877059
46,12,1,1269877059
46,26,1,1269877059
46,92,1,1269877059
46,100,1,1269877059
46,93,1,1269935684
46,39,1,1269935963
46,92,1,1269935963
46,100,1,1269935963
46,26,1,1269935963
46,49,1,1269936775
46,49,1,1269936776
46,49,1,1269942883
46,67,1,1269943131
46,83,1,1269946752
46,49,1,1269959496
46,67,1,1269959850
46,49,1,1270021956
46,47,1,1270023868
46,67,1,1270024359
46,47,1,1270025492
46,0,1,1270029112
46,21,1,1270029112
46,58,1,1270029112
46,49,1,1270029112
46,68,1,1270029112
46,74,1,1270029112
46,82,1,1270029112
46,95,1,1270029112
46,41,1,1270029112
46,102,1,1270029112
46,48,1,1270029112
46,13,1,1270029112
46,72,1,1270029112
46,45,1,1270029112
46,34,1,1270029112
46,106,1,1270029112
46,114,1,1270029112
46,69,1,1270029112
46,86,1,1270029112
46,26,1,1270029112
46,118,1,1270029112
46,122,1,1270029112
46,42,1,1270029112
46,60,1,1270029112
46,87,1,1270029112
46,37,1,1270029112
46,32,1,1270029112
46,81,1,1270029112
46,103,1,1270029112
46,148,1,1270029112
46,92,1,1270029112
46,29,1,1270029112
46,24,1,1270029112
46,84,1,1270029112
46,52,1,1270029112
46,43,1,1270029112
46,123,1,1270029112
46,124,1,1270029112
46,101,1,1270029112
46,51,1,1270029112
46,80,1,1270029112
46,97,1,1270029112
46,17,1,1270029112
46,55,1,1270029112
46,38,1,1270029112
46,31,1,1270029112
46,57,1,1270029112
46,56,1,1270029112
46,125,1,1270029112
46,70,1,1270029112
46,44,1,1270029112
46,85,1,1270029112
46,71,1,1270029112
46,35,1,1270029112
46,36,1,1270029112
46,8,1,1270029112
46,7,1,1270029112
46,127,1,1270029112
46,107,1,1270029112
46,23,1,1270029112
46,94,1,1270029112
46,83,1,1270029112
46,109,1,1270029112
46,40,1,1270029112
46,63,1,1270029112
46,76,1,1270029112
46,30,1,1270029112
46,117,1,1270029112
46,128,1,1270029112
46,99,1,1270029112
46,129,1,1270029112
46,111,1,1270029112
46,20,1,1270029112
46,22,1,1270029112
46,108,1,1270029112
46,75,1,1270029112
46,115,1,1270029112
46,12,1,1270029112
46,27,1,1270029112
46,98,1,1270029112
46,54,1,1270029112
46,11,1,1270029112
46,14,1,1270029112
46,19,1,1270029112
46,25,1,1270029112
46,6,1,1270029112
46,33,1,1270029112
46,2,1,1270029112
46,61,1,1270029112
46,88,1,1270029112
46,4,1,1270029112
46,16,1,1270029112
46,105,1,1270029112
46,3,1,1270029112
46,50,1,1270029112
46,10,1,1270029112
46,150,1,1270029112
46,65,1,1270029112
46,28,1,1270029112
46,77,1,1270029112
46,47,1,1270029112
46,132,1,1270029112
46,67,1,1270029112
46,78,1,1270029112
46,15,1,1270029112
46,62,1,1270029112
46,1,1,1270029112
46,119,1,1270029112
46,53,1,1270029112
46,39,1,1270029112
46,64,1,1270029112
46,66,1,1270029112
46,59,1,1270029112
46,5,1,1270029112
46,120,1,1270029112
46,90,1,1270029112
46,116,1,1270029112
46,73,1,1270029112
46,79,1,1270029112
46,9,1,1270029112
46,135,1,1270029112
46,18,1,1270029112
46,89,1,1270029112
46,112,1,1270029112
46,104,1,1270029112
46,100,1,1270029112
46,121,1,1270029112
46,93,1,1270029112
46,49,1,1270032337
46,49,1,1270036405
46,80,1,1270044181
46,80,1,1270045959
46,73,1,1270046470
46,74,1,1270046556
46,49,1,1270047882
46,69,1,1270107946
46,39,1,1270115491
46,80,1,1270117107
46,100,1,1270117147
46,47,1,1270118002
46,49,1,1270118933
46,2,1,1270119027
46,6,1,1270131966
46,47,1,1270195547
46,22,1,1270196179
46,80,1,1270197390
46,26,1,1270197390
46,39,1,1270198452
46,47,1,1270205443
46,49,1,1270211315
46,47,1,1270212280
46,29,1,1270216080
46,31,1,1270544868
46,89,1,1270568009
46,58,1,1270634374
46,67,1,1270717186
46,67,1,1271058829
46,89,1,1271058947
46,31,1,1271058955
46,47,1,1271072385
46,47,1,1271145156
46,83,1,1271149998
46,26,1,1271154544
46,20,1,1271154901
46,26,1,1271157720
46,75,1,1271255477
46,39,1,1271327708
46,39,1,1271329640
46,84,1,1271338212
46,47,1,1271406420
46,47,1,1271411311
46,89,1,1271422898
46,47,1,1271664388
46,83,1,1271671557
46,49,1,1271677341
46,49,1,1271684381
46,17,1,1271686170
46,80,1,1271686271
46,20,1,1271762551
46,53,1,1271771015
46,41,1,1271777202
46,41,1,1271835564
46,41,1,1271835667
46,67,1,1271841969
46,67,1,1271843882
46,49,1,1271859668
46,49,1,1271859821
46,49,1,1272009624
46,49,1,1272010711
46,89,1,1272022187
46,55,1,1272028570
46,49,1,1272031097
46,80,1,1272031097
46,67,1,1272031097
46,26,1,1272031097
46,67,1,1272035054
46,74,1,1272267562
46,80,1,1272272197
46,47,1,1272275289
46,0,1,1272286550
46,0,1,1272287317
46,78,1,1272287565
46,67,1,1272293372
46,29,1,1272360112
46,74,1,1272360129
46,49,1,1272370909
46,47,1,1272373078
46,84,1,1272373078
46,67,1,1272373078
46,26,1,1272376766
46,67,1,1272377510
46,58,1,1272377510
46,49,1,1272377709
46,20,1,1272379020
46,67,1,1272381725
46,49,1,1272454588
46,67,1,1272454605
46,49,1,1272457869
46,67,1,1272464375
46,49,1,1272528318
46,39,1,1272533654
46,74,1,1272533654
46,47,1,1272540339
46,39,1,1272545098
46,67,1,1272545098
46,17,1,1272548168
46,47,1,1272554521
46,47,1,1272976542
46,47,1,1272979101
46,47,1,1273046247
46,20,1,1273050097
46,47,1,1273050415
46,39,1,1273144416
46,26,1,1273144416
46,92,1,1273144416
46,100,1,1273144416
46,74,1,1273154614
46,67,1,1273157366
46,67,1,1273227388
46,58,1,1273227388
46,67,1,1273241021
46,67,1,1273243299
46,26,1,1273489289
46,26,1,1273490090
46,84,1,1273495198
46,49,1,1273497418
46,67,1,1273504940
46,84,1,1273504940
46,47,1,1273566781
46,74,1,1273650319
46,49,1,1273653889
46,49,1,1273665912
46,13,1,1273666940
46,47,1,1273668154
46,67,1,1273672895
46,39,1,1273675971
46,26,1,1273751109
46,49,1,1273826163
46,89,1,1273846074
46,47,1,1274082383
46,39,1,1274084737
46,7,1,1274084737
46,67,1,1274084737
46,47,1,1274087208
46,84,1,1274101539
46,20,1,1274110147
46,39,1,1274174507
46,47,1,1274184424
46,49,1,1274186075
46,67,1,1274258441
46,49,1,1274274300
46,49,1,1274280308
46,29,1,1274366182
46,29,1,1274366183
46,93,1,1274427900
46,67,1,1274438505
46,67,1,1274442226
46,49,1,1274445292
46,67,1,1274448494
46,39,1,1274704562
46,67,1,1274704562
46,7,1,1274704562
46,49,1,1274775812
46,20,1,1274859398
46,49,1,1274954360
46,49,1,1275036728
46,49,1,1275038255
46,39,1,1275041107
46,39,1,1275047274
46,49,1,1275055397
46,49,1,1275298579
46,49,1,1275298957
46,49,1,1275302491
46,89,1,1275307085
46,72,1,1275307393
46,72,1,1275313656
46,20,1,1275380126
46,1,1,1275385033
46,1,1,1275399178
46,84,1,1275406003
46,93,1,1275466555
46,39,1,1275477390
46,49,1,1275989352
46,49,1,1275991876
46,49,1,1276006584
46,67,1,1276006584
46,26,1,1276006584
46,2,1,1276006584
46,67,1,1276010297
46,67,1,1276081163
46,67,1,1276082610
46,49,1,1276085170
46,78,1,1276158099
46,20,1,1276165350
46,20,1,1276168917
46,8,1,1276177154
46,39,1,1276181355
46,74,1,1276181355
46,49,1,1276260951
46,49,1,1276261290
46,49,1,1276263443
46,49,1,1276266121
46,20,1,1276512465
46,67,1,1276525662
46,67,1,1276591343
46,39,1,1276591793
46,49,1,1276595391
46,39,1,1276599175
46,39,1,1276600157
46,74,1,1276600177
46,49,1,1276603163
46,67,1,1276609509
46,39,1,1276609509
46,29,1,1276612101
46,47,1,1276683012
46,74,1,1276684928
46,20,1,1276686160
46,39,1,1276698376
46,49,1,1276700059
46,49,1,1276761186
46,84,1,1276777877
46,20,1,1276780275
46,47,1,1276784271
46,67,1,1276787595
46,74,1,1276846946
46,36,1,1276847690
46,47,1,1276848263
46,47,1,1276852199
46,67,1,1276854155
46,67,1,1276864578
46,7,1,1276864578
46,39,1,1276864578
46,2,1,1276864578
46,39,1,1277112151
46,7,1,1277112151
46,67,1,1277112151
46,2,1,1277112151
46,7,1,1277126731
46,39,1,1277197334
46,74,1,1277197334
46,2,1,1277279196
46,2,1,1277279267
46,47,1,1277279725
46,29,1,1277279725
46,2,1,1277291721
46,67,1,1277297808
46,67,1,1277297822
46,67,1,1277300429
46,83,1,1277305447
46,39,1,1277372779
46,67,1,1277375706
46,39,1,1277466386
46,39,1,1277473012
46,74,1,1277473012
46,47,1,1277477102
46,67,1,1277477965
46,67,1,1277477985
46,67,1,1277477993
46,47,1,1277716302
46,39,1,1277718404
46,39,1,1277721153
46,67,1,1277722082
46,47,1,1277727037
46,47,1,1277798732
46,67,1,1277897456
46,67,1,1277979965
46,58,1,1277979965
46,67,1,1277980399
46,49,1,1277992502
46,47,1,1278058561
46,17,1,1278059138
46,54,1,1278059138
46,47,1,1278065270
46,54,1,1278065354
46,49,1,1278067411
46,47,1,1278074902
46,67,1,1278077149
46,58,1,1278077149
46,84,1,1278082338
46,47,1,1278319863
46,47,1,1278320452
46,39,1,1278329885
46,74,1,1278329885
46,67,1,1278329932
46,58,1,1278329932
46,39,1,1278331206
46,39,1,1278331217
46,47,1,1278331586
46,67,1,1278331586
46,67,1,1278405517
46,47,1,1278405517
46,67,1,1278412285
46,49,1,1278425325
46,49,1,1278425730
46,93,1,1278488702
46,52,1,1278488868
46,49,1,1278493834
46,26,1,1278494366
46,67,1,1278494366
46,80,1,1278494366
46,47,1,1278496726
46,47,1,1278497155
46,74,1,1278498839
46,39,1,1278498839
46,49,1,1278499512
46,67,1,1278516523
46,93,1,1278574947
46,67,1,1278583015
46,49,1,1278583603
46,39,1,1278583603
46,47,1,1278584484
46,49,1,1278588439
46,47,1,1278596445
46,39,1,1278597877
46,74,1,1278597877
46,93,1,1278661530
46,49,1,1278661964
46,47,1,1278664840
46,49,1,1278683248
46,93,1,1278920735
46,93,1,1279102973
46,49,1,1279103032
46,93,1,1279103052
46,67,1,1279103897
46,67,1,1279103920
46,58,1,1279103920
46,47,1,1279105608
46,93,1,1279175827
46,58,1,1279185773
46,80,1,1279549841
46,67,1,1279571314
46,58,1,1279571314
46,47,1,1279571433
46,47,1,1279571457
46,20,1,1279872048
46,93,1,1280131000
46,20,1,1280131001
46,93,1,1280131009
46,93,1,1280131033
46,93,1,1280131056
46,84,1,1280146732
46,39,1,1280158149
46,74,1,1280158149
46,93,1,1280216612
46,80,1,1280218592
46,39,1,1280224354
46,49,1,1280224556
46,39,1,1280224628
46,39,1,1280234492
46,74,1,1280234492
46,67,1,1280237535
46,93,1,1280302988
46,74,1,1280305527
46,92,1,1280305644
46,100,1,1280305644
46,123,1,1280305644
46,26,1,1280305644
46,49,1,1280319490
46,43,1,1280388947
46,93,1,1280388952
46,67,1,1280397788
46,49,1,1280475585
46,93,1,1280475589
46,67,1,1280487700
46,67,1,1280492641
46,39,1,1280494213
